invoice_id,supplier_id,department_id,invoice_date,invoice_amount,currency,payment_terms,invoice_type,submission_hour,image_path,supplier_country,supplier_age_days,supplier_risk_score,blacklisted_flag,avg_invoice_amount,is_fraud,fraud_type,fraud_tags,explanations,supplier_invoice_count_30d,supplier_avg_amount_90d,invoice_amount_zscore,duplicate_invoice_flag,split_invoice_flag,late_night_submission_flag,region,annual_budget,ocr_total_extracted,image_tamper_flag
INV_0188565,1a16998c-7648-476e-983f-ea703ff6579e,DPT_001,2023-09-25,8522.68,ZAR,NET30,SERVICES,22,,ML,4276,0.377,0,6245.89,0,NONE,,"{""reason"": ""NONE""}",14.0,7766.948095238095,0.10871054228740583,0,0,0,Arkansas,26668785.201303322,,
INV_0148377,43ff5011-3d1a-45dd-906e-5a9ab758588d,DPT_006,2023-11-22,4107.6,ZAR,NET60,SERVICES,22,,ST,4793,0.051,1,5569.18,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",13.0,7117.160540540541,-0.39231255494879574,0,0,0,Texas,377137174.5502147,,
INV_0116630,f6ba745b-a558-41e3-bab2-b77dfa740cc8,DPT_012,2023-05-07,9128.4,ZAR,NET30,SERVICES,6,data/v1/20251214_172643/images/INV_0116630.png,NO,1821,0.589,1,6005.11,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",16.0,7392.33875,0.17744762303292158,0,0,0,Connecticut,142923347.63187703,40799.48,0.0
INV_0004974,58c88c48-3ced-4d1f-93eb-22c9beced21a,DPT_013,2023-10-27,7063.12,ZAR,NET30,GOODS,5,,AR,974,0.338,0,3967.76,0,NONE,,"{""reason"": ""NONE""}",7.0,5858.9333333333325,-0.05692026662252798,0,0,1,Missouri,142874477.40079096,,
INV_0079797,5cb5e69c-5dc7-43e6-a529-64ffc74cc890,DPT_013,2023-08-16,1754.04,ZAR,NET30,GOODS,7,,AG,498,0.323,0,1533.84,0,NONE,,"{""reason"": ""NONE""}",16.0,1706.4391891891892,-0.6593944471752639,0,0,0,Missouri,142874477.40079096,,
INV_0020764,9879cf35-f471-4986-9d26-4599c4dd8df5,DPT_024,2023-02-05,5062.7,ZAR,NET30,SERVICES,9,,JP,1012,0.184,0,2330.74,0,NONE,,"{""reason"": ""NONE""}",12.0,2904.561333333333,-0.28392784613937533,0,0,0,Rhode Island,498951463.41568965,,
INV_0011745,9a4a99b2-e806-433c-b6e3-9356a8149562,DPT_011,2023-05-05,629.66,ZAR,NET30,GOODS,1,,NZ,487,0.389,0,1656.58,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,1996.8405405405406,-0.786989043438625,0,1,1,Michigan,446491326.2456061,,
INV_0141438,edd4253b-50f0-4d0a-b50c-ab754ccc9bc2,DPT_010,2023-10-05,2415.98,ZAR,NET30,SERVICES,10,,CG,3942,0.024,0,6678.76,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",9.0,6175.873846153846,-0.584277523136621,0,1,0,Arizona,477880716.71451265,,
INV_0096586,8639bd41-8b15-4d94-a42d-0cd7fd359f6a,DPT_029,2023-09-10,3203.91,ZAR,NET30,GOODS,12,,CV,712,0.19,0,3683.76,0,NONE,,"{""reason"": ""NONE""}",15.0,4864.239333333334,-0.4948632590677207,0,0,0,Hawaii,174212213.28368965,,
INV_0259213,7ade4367-e0bd-402c-94e1-4f3abba41ae0,DPT_048,2023-06-15,419.09,ZAR,NET30,GOODS,3,data/v1/20251214_172643/images/INV_0259213.png,BD,2361,0.269,0,846.82,0,NONE,,"{""reason"": ""NONE""}",12.0,928.4224324324324,-0.8108845183983147,0,0,1,Nevada,147954148.85425425,1584.71,0.0
INV_0099439,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,DPT_029,2023-06-12,4588.48,ZAR,NET30,GOODS,13,data/v1/20251214_172643/images/INV_0099439.png,GT,1112,0.154,1,7175.0,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",17.0,9232.292571428572,-0.3377423122807253,0,0,0,Hawaii,174212213.28368965,12352.26,0.0
INV_0105629,e45b712e-b822-4688-90a4-44329cd6c852,DPT_045,2023-11-26,11307.06,ZAR,NET30,SERVICES,5,,VC,1341,0.067,0,8118.5,0,NONE,,"{""reason"": ""NONE""}",17.0,11499.037333333334,0.4246818704360542,0,0,1,Florida,46021400.39881262,,
INV_0043414,61fa01ba-231a-47c7-8c9b-ff5ce1887eaf,DPT_009,2023-08-15,3221.7,ZAR,NET30,GOODS,21,data/v1/20251214_172643/images/INV_0043414.png,DZ,80,0.443,0,3254.73,0,NONE,,"{""reason"": ""NONE""}",12.0,4484.686315789473,-0.49284445059769705,0,0,0,Arizona,228260536.5655489,6369.31,0.0
INV_0058964,6b88f83d-d97d-49cd-833d-2bce575aed2c,DPT_032,2023-08-16,9187.31,ZAR,NET30,GOODS,1,,LK,1673,0.284,0,7227.06,0,NONE,,"{""reason"": ""NONE""}",12.0,9277.721304347826,0.1841327274156699,0,0,1,Arkansas,30056782.33772621,,
INV_0169486,b69f5eab-b9ff-4c29-97d9-cbb0309e47ba,DPT_030,2023-02-06,3884.75,ZAR,NET30,GOODS,20,,BR,1952,0.337,0,6064.21,0,NONE,,"{""reason"": ""NONE""}",13.0,6946.938666666667,-0.4176015638046008,0,0,0,Wyoming,153509548.44925362,,
INV_0079688,2031d750-c40d-49b4-885f-6e66c2b6d2c5,DPT_031,2023-02-17,3771.63,ZAR,NET60,GOODS,22,,IT,1218,0.5,0,7294.2,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",13.0,9616.068571428572,-0.43043841676295236,0,1,0,Arkansas,277767319.84191287,,
INV_0280691,c8969c5b-45f8-428d-a255-e1bb07958c1f,DPT_017,2023-07-24,10272.9,ZAR,NET30,GOODS,2,,SV,58,0.169,0,5810.34,0,NONE,,"{""reason"": ""NONE""}",23.0,7074.133333333332,0.3073254360706995,0,0,1,Tennessee,476118238.14948916,,
INV_0134394,2120bfba-1689-40b8-879d-db62c37944c1,DPT_001,2023-09-18,1532.08,ZAR,NET60,SERVICES,0,data/v1/20251214_172643/images/INV_0134394.png,TR,2550,0.063,0,4154.35,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",11.0,4680.7643333333335,-0.6845824588675882,0,1,1,Arkansas,26668785.201303322,4990.04,1.0
INV_0154967,24435958-eacf-43a9-b466-fab6962c04dd,DPT_027,2023-09-06,5329.27,ZAR,NET30,SERVICES,3,,JP,258,0.486,0,14026.82,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",14.0,13974.335000000001,-0.25367749347753127,0,1,1,Maine,381793424.7985393,,
INV_0052245,911ddc79-90c8-4420-a703-5b27958c2936,DPT_022,2023-04-19,2403.38,ZAR,NET90,SERVICES,18,,IT,3150,0.027,0,3911.77,0,NONE,,"{""reason"": ""NONE""}",8.0,4860.651081081081,-0.5857073706196056,0,0,0,New York,298621222.7947611,,
INV_0064628,0a1fc9df-9a59-4974-9adf-4709ac75c344,DPT_049,2023-09-11,10641.68,ZAR,NET90,SERVICES,22,,AF,2233,0.415,0,5532.89,0,NONE,,"{""reason"": ""NONE""}",12.0,5723.4425,0.34917457533856483,0,0,0,North Dakota,45958704.060773954,,
INV_0102781,93608edf-382b-4b86-b2a3-2efdff138c80,DPT_028,2023-09-21,10525.33,ZAR,NET30,SERVICES,19,,ZA,264,0.336,0,3578.71,0,NONE,,"{""reason"": ""NONE""}",14.0,4715.3517948717945,0.3359711821127496,0,0,0,Nevada,67438047.15168649,,
INV_0216424,c60b340c-f21a-4f38-8eb5-e5a798f3f640,DPT_049,2023-07-17,14440.02,ZAR,NET30,GOODS,20,,ML,1278,0.14,0,13640.07,0,NONE,,"{""reason"": ""NONE""}",11.0,16909.431794871794,0.7802100426814338,0,0,0,North Dakota,45958704.060773954,,
INV_0074843,0e8fa8e0-284d-42e5-87f7-e1fbda4bd9ca,DPT_012,2023-05-29,10086.94,ZAR,NET60,GOODS,7,,KZ,3220,0.545,0,11257.13,0,NONE,,"{""reason"": ""NONE""}",13.0,12481.438604651163,0.2862227029011888,0,0,0,Connecticut,142923347.63187703,,
INV_0214456,6d0e0597-500d-42a7-ad40-9244cd3566ef,DPT_030,2023-06-26,1104.62,ZAR,NET60,GOODS,3,data/v1/20251214_172643/images/INV_0214456.png,GH,578,0.292,0,3661.66,0,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",14.0,4168.555249999999,-0.7330906021276393,0,1,1,Wyoming,153509548.44925362,2850.59,0.0
INV_0007863,eaafe543-2434-4678-a9e2-7ba9952e6abb,DPT_047,2023-07-29,3166.8,ZAR,NET60,GOODS,23,,SD,35,0.534,0,4072.79,0,NONE,,"{""reason"": ""NONE""}",15.0,4066.762121212121,-0.4990745003449875,0,0,0,Vermont,426130646.54993266,,
INV_0125430,32399ffb-2704-4f25-8b91-b8cb6ae66582,DPT_016,2023-04-02,3745.51,ZAR,NET60,SERVICES,1,,PK,1421,0.281,0,1386.12,0,NONE,,"{""reason"": ""NONE""}",13.0,1797.1817948717949,-0.43340251329117147,0,0,1,Connecticut,157917265.03383747,,
INV_0176294,c9e48e8c-25c6-4c45-863d-04ee541c7a86,DPT_026,2023-04-25,4169.0,ZAR,NET30,SERVICES,8,data/v1/20251214_172643/images/INV_0176294.png,HN,3881,0.419,0,8853.09,0,NONE,,"{""reason"": ""NONE""}",13.0,8907.491714285716,-0.3853448854682195,0,0,0,New York,63687498.0357117,8425.25,1.0
INV_0059835,8cb6b0ba-925f-4199-a495-3d5f0cb4e891,DPT_037,2023-05-06,3594.58,ZAR,NET60,GOODS,16,,MU,4561,0.477,1,4276.3,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",24.0,5985.586326530612,-0.45053004349806697,0,0,0,Michigan,254753115.830808,,
INV_0285485,bdd151b0-f64a-46ec-b0a5-648eefe9b3d0,DPT_043,2023-09-14,2735.72,ZAR,NET30,GOODS,5,,TR,122,0.323,1,5733.51,1,SPLIT,SPLIT;GHOST_SUPPLIER,"{""rules"": [""SPLIT"", ""GHOST_SUPPLIER""]}",7.0,7184.9475,-0.5479934410564994,0,1,1,Oregon,41657651.47833375,,
INV_0042307,41476506-3e2b-49c9-a36f-6e5c2253e706,DPT_038,2023-08-06,2560.13,ZAR,NET30,GOODS,17,,DK,4829,0.206,0,4858.42,0,NONE,,"{""reason"": ""NONE""}",15.0,4765.397999999999,-0.567919387051522,0,0,0,Connecticut,155462729.73333225,,
INV_0230485,61985d54-cfb8-4e6f-a9d6-8f23b489d070,DPT_031,2023-10-06,15284.51,ZAR,NET30,GOODS,6,,PT,1579,0.844,0,20898.52,0,NONE,,"{""reason"": ""NONE""}",12.0,24268.327407407407,0.8760427332295099,0,0,0,Arkansas,277767319.84191287,,
INV_0159868,13335bc9-bb63-4ff5-a931-0971601e0211,DPT_041,2023-08-17,9669.26,ZAR,NET30,SERVICES,23,,DZ,152,0.2,0,6995.08,0,NONE,,"{""reason"": ""NONE""}",14.0,7447.805476190477,0.2388243936398352,0,0,0,Connecticut,51190351.867643066,,
INV_0102920,bd17c5e8-d5ca-49ab-8a2e-6a93c5580bb2,DPT_040,2023-05-23,6117.59,ZAR,NET30,GOODS,18,,KZ,1782,0.254,0,10853.27,0,NONE,,"{""reason"": ""NONE""}",15.0,12254.655510204082,-0.16421897222463383,0,0,0,Rhode Island,210207695.81482586,,
INV_0006255,a91cf192-43e8-444b-8a45-a905badf9397,DPT_004,2023-01-19,6682.71,ZAR,NET60,SERVICES,8,,HT,4683,0.405,0,4014.72,0,NONE,,"{""reason"": ""NONE""}",8.0,4462.64375,-0.10008917781317987,0,0,0,Louisiana,295635808.5560889,,
INV_0212573,aa1d3fc6-5f31-473d-9519-830c40198303,DPT_013,2023-06-04,411.92,ZAR,NET30,SERVICES,6,,SM,441,0.586,0,1801.26,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,1991.1905405405407,-0.8116981697041084,0,1,0,Missouri,142874477.40079096,,
INV_0164693,9dde0188-9803-422e-beec-e88da002352a,DPT_047,2023-07-03,3846.51,ZAR,NET30,GOODS,1,,DK,56,0.098,0,8638.76,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",11.0,11227.799655172414,-0.4219410374355004,0,1,1,Vermont,426130646.54993266,,
INV_0082773,d11376e0-38d7-4b9a-a916-da57f24823ab,DPT_043,2023-10-03,14574.03,ZAR,NET30,GOODS,0,,DE,2078,0.443,0,3864.0,0,NONE,,"{""reason"": ""NONE""}",12.0,4735.765862068965,0.7954174919826069,0,0,1,Oregon,41657651.47833375,,
INV_0052378,b5f59cb0-cf68-4878-8b70-59334cde1b6b,DPT_016,2023-07-12,2272.67,ZAR,NET30,GOODS,21,,ST,89,0.202,0,2713.14,0,NONE,,"{""reason"": ""NONE""}",13.0,2955.2559459459458,-0.6005403360561875,0,0,0,Connecticut,157917265.03383747,,
INV_0245845,7cf59d5f-eb9f-43cb-bbab-1baa2172a0aa,DPT_004,2023-08-23,9843.12,ZAR,NET90,SERVICES,4,,DK,4568,0.168,0,5595.18,0,NONE,,"{""reason"": ""NONE""}",10.0,7010.154285714285,0.258554019305845,0,0,1,Louisiana,295635808.5560889,,
INV_0039416,a1173719-b023-40ea-9f41-e335b9aed8e4,DPT_030,2023-07-25,17039.0,ZAR,NET60,GOODS,8,data/v1/20251214_172643/images/INV_0039416.png,LV,707,0.071,0,10620.41,0,NONE,,"{""reason"": ""NONE""}",14.0,14177.192727272726,1.075142186437593,0,0,0,Wyoming,153509548.44925362,68699.34,0.0
INV_0183741,70fd6672-b80f-46c5-828f-a16b0aa6fcb9,DPT_045,2023-02-18,14851.32,ZAR,NET60,SERVICES,19,,CU,277,0.204,1,15055.05,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",10.0,16742.915,0.8268843498045775,0,0,0,Florida,46021400.39881262,,
INV_0226218,b69f68c3-e60f-4420-ac33-350c73b911d8,DPT_004,2023-05-18,1879.75,ZAR,NET30,SERVICES,5,,AF,2947,0.13,0,2817.68,0,NONE,,"{""reason"": ""NONE""}",15.0,2843.624444444444,-0.6451288815335171,0,0,1,Louisiana,295635808.5560889,,
INV_0143980,c60b340c-f21a-4f38-8eb5-e5a798f3f640,DPT_037,2023-03-02,8539.42,ZAR,NET60,SERVICES,10,,ML,1278,0.14,0,13640.07,0,NONE,,"{""reason"": ""NONE""}",16.0,18057.582857142857,0.11061019680051407,0,0,0,Michigan,254753115.830808,,
INV_0246839,a6ce6d7a-44e2-494b-b4ec-5264ad7d6f81,DPT_049,2023-08-16,2440.64,ZAR,NET60,SERVICES,17,,TR,2957,0.275,1,4403.25,1,SPLIT,SPLIT;GHOST_SUPPLIER,"{""rules"": [""SPLIT"", ""GHOST_SUPPLIER""]}",14.0,5594.050294117646,-0.5814791073484937,0,1,0,North Dakota,45958704.060773954,,
INV_0065055,c8a738ab-0df8-4e12-a56b-61e04ba8a4ca,DPT_047,2023-03-30,4890.11,ZAR,NET30,GOODS,2,,SZ,4051,0.116,0,4311.63,0,NONE,,"{""reason"": ""NONE""}",14.0,5322.7181481481475,-0.30351335225749687,0,0,1,Vermont,426130646.54993266,,
INV_0071619,80773e33-690e-4e62-b432-3ec6b0c4a01c,DPT_002,2023-01-16,3448.51,ZAR,NET30,SERVICES,5,,PH,1637,0.277,0,5439.56,0,NONE,,"{""reason"": ""NONE""}",7.0,7288.197142857142,-0.4671060611043825,0,0,1,Nevada,14914645.502737343,,
INV_0190263,3a9c4308-1221-4ddf-ba4a-902f21d63b0f,DPT_038,2023-09-19,6513.7,ZAR,NET60,GOODS,4,,YE,4570,0.167,0,5829.0,0,NONE,,"{""reason"": ""NONE""}",10.0,7169.252142857143,-0.11926842567819942,0,0,1,Connecticut,155462729.73333225,,
INV_0222090,b60e695c-1759-4a96-a5f8-8c7453ea4919,DPT_012,2023-08-26,2921.37,ZAR,NET60,GOODS,13,data/v1/20251214_172643/images/INV_0222090.png,MU,2466,0.372,0,1872.41,0,NONE,,"{""reason"": ""NONE""}",12.0,2708.960666666667,-0.5269258866742683,0,0,0,Connecticut,142923347.63187703,7084.87,0.0
INV_0264431,b35556a5-f2bd-42f2-9293-f70508150147,DPT_010,2023-06-01,2435.85,ZAR,NET30,GOODS,2,,CD,200,0.183,0,5214.43,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",9.0,6018.262564102564,-0.5820226763519459,0,1,1,Arizona,477880716.71451265,,
INV_0029186,aea4a441-c47f-457e-b796-611fc7c1fb1b,DPT_011,2023-05-28,4863.36,ZAR,NET60,SERVICES,8,,CM,369,0.11,0,6079.37,0,NONE,,"{""reason"": ""NONE""}",9.0,6565.779166666666,-0.3065489411598652,0,0,0,Michigan,446491326.2456061,,
INV_0103156,c08bd674-d2dd-4e26-8fb3-a134ff2336e9,DPT_020,2023-05-31,560.89,ZAR,NET60,GOODS,9,,CG,1224,0.118,0,514.16,0,NONE,,"{""reason"": ""NONE""}",10.0,610.0370588235294,-0.7947930602167883,0,0,0,New Jersey,245316830.24895635,,
INV_0166554,37a3c30a-a1f0-4a7a-8db7-8572ef7db821,DPT_049,2023-09-28,1459.89,ZAR,NET60,SERVICES,2,,ZW,715,0.415,0,1450.39,0,NONE,,"{""reason"": ""NONE""}",12.0,1553.7507142857141,-0.6927745771054188,0,0,1,North Dakota,45958704.060773954,,
INV_0265182,9a6c0db9-5217-4c88-8ce9-53a722d90db3,DPT_015,2023-12-22,3688.04,ZAR,NET30,SERVICES,19,,AD,3936,0.3,0,6757.27,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",17.0,8643.774615384616,-0.43992420653300734,0,1,0,Pennsylvania,7018473.868064399,,
INV_0215709,ff4cc10f-979c-40cf-b326-1887905881df,DPT_022,2023-09-11,35133.97,ZAR,NET30,GOODS,20,,KZ,1288,0.362,0,7353.05,1,INFLATED,INFLATED,"{""rules"": [""INFLATED""]}",7.0,8913.366764705883,3.1285586395474234,0,0,0,New York,298621222.7947611,,
INV_0169675,693dffbc-6c6f-4611-9ab3-3edf6e595ed3,DPT_049,2023-01-09,7964.7,ZAR,NET30,GOODS,15,,GD,384,0.299,0,7479.57,1,DUPLICATE,DUPLICATE,"{""rules"": [""DUPLICATE""]}",4.0,12770.84,0.045390994782976465,1,0,0,North Dakota,45958704.060773954,,
INV_0280772,2051acef-097a-4e10-b6fe-bc0e7ecddbaf,DPT_044,2023-05-31,6594.66,ZAR,NET30,SERVICES,10,,IS,3409,0.434,0,3052.98,0,NONE,,"{""reason"": ""NONE""}",15.0,4442.7029999999995,-0.11008108820022781,0,0,0,Tennessee,292357118.7866788,,
INV_0014379,f269921c-2edd-4141-a9a1-c6d5c34e9baf,DPT_020,2023-03-07,3917.06,ZAR,NET60,GOODS,1,data/v1/20251214_172643/images/INV_0014379.png,HR,114,0.268,0,4492.9,0,NONE,,"{""reason"": ""NONE""}",9.0,3999.9622222222224,-0.4139350263303757,0,0,1,New Jersey,245316830.24895635,8374.75,0.0
INV_0229313,54c7743b-2401-442a-bf05-fbf5efcac577,DPT_028,2023-02-27,4820.71,ZAR,NET30,SERVICES,0,,LU,2230,0.562,0,2981.7,0,NONE,,"{""reason"": ""NONE""}",8.0,3933.830434782609,-0.3113888614098094,0,0,1,Nevada,67438047.15168649,,
INV_0279598,afd5dea5-89d7-4d6c-8e77-7f00ecf27e76,DPT_045,2023-03-04,2753.22,ZAR,NET90,SERVICES,12,,BN,1422,0.245,0,2303.27,0,NONE,,"{""reason"": ""NONE""}",11.0,2681.270769230769,-0.5460075417745762,0,0,0,Florida,46021400.39881262,,
INV_0209992,b0c58278-54dc-4ba5-a103-5e1ce3bb22ae,DPT_004,2023-05-26,8302.85,ZAR,NET30,GOODS,9,,GD,156,0.262,0,5144.45,0,NONE,,"{""reason"": ""NONE""}",7.0,6891.1012121212125,0.08376424290768131,0,0,0,Louisiana,295635808.5560889,,
INV_0060425,dbff00b0-7fe6-40f3-8e31-41ec5c311464,DPT_033,2023-11-02,5879.7,ZAR,NET30,GOODS,15,data/v1/20251214_172643/images/INV_0060425.png,YE,3534,0.193,0,3809.11,0,NONE,,"{""reason"": ""NONE""}",10.0,3520.476,-0.19121471966330317,0,0,0,Pennsylvania,228230337.7671311,7547.49,1.0
INV_0031392,75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,DPT_011,2023-06-19,3893.52,ZAR,NET90,GOODS,18,,NP,4234,0.477,0,3358.74,0,NONE,,"{""reason"": ""NONE""}",15.0,4787.434705882353,-0.41660634456445983,0,0,0,Michigan,446491326.2456061,,
INV_0055387,fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,DPT_014,2023-11-03,2122.62,ZAR,NET30,SERVICES,9,,PH,3735,0.394,0,2028.16,0,NONE,,"{""reason"": ""NONE""}",18.0,2374.625,-0.617568003899192,0,0,0,Texas,213889789.54939508,,
INV_0019566,6789e7d0-a155-4b2c-b37c-f8b563561add,DPT_020,2023-09-18,7559.93,ZAR,NET60,GOODS,21,data/v1/20251214_172643/images/INV_0019566.png,IN,4273,0.195,0,9499.57,0,NONE,,"{""reason"": ""NONE""}",17.0,10636.632727272727,-0.0005422882081124993,0,0,0,New Jersey,245316830.24895635,24242.15,0.0
INV_0100572,af527666-b239-49f4-9bb5-46457ddac1b6,DPT_010,2023-09-17,6449.64,ZAR,NET60,SERVICES,0,,TD,816,0.728,0,3755.75,1,DOC_TAMPER,DOC_TAMPER,"{""rules"": [""DOC_TAMPER""]}",13.0,4050.1243243243243,-0.126537951849628,0,0,1,Arizona,477880716.71451265,,
INV_0297053,ccc7147f-f6e5-403c-a237-9e6fd4734534,DPT_037,2023-02-01,6854.3,ZAR,NET30,GOODS,14,,IQ,4606,0.361,0,6101.52,0,NONE,,"{""reason"": ""NONE""}",19.0,8360.85947368421,-0.08061715165402536,0,0,0,Michigan,254753115.830808,,
INV_0049520,ccc42903-8bcf-43a1-bc10-fa52bf5d2fdf,DPT_036,2023-06-07,2715.13,ZAR,NET30,GOODS,20,,TV,1850,0.373,0,6561.66,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",12.0,6838.505161290323,-0.5503299934116308,0,1,0,New Hampshire,174005417.58110693,,
INV_0252693,57c700aa-b7b5-4ea7-b5eb-d32d9ad620ab,DPT_021,2023-12-19,13586.69,ZAR,NET30,SERVICES,16,,SC,4496,0.426,0,5822.26,0,NONE,,"{""reason"": ""NONE""}",16.0,7191.5361764705885,0.6833741892960891,0,0,0,North Dakota,472837706.6746403,,
INV_0064041,bcae8081-bdf0-40aa-b0b5-156bb82c9074,DPT_008,2023-01-18,8322.43,ZAR,NET60,GOODS,17,,UZ,163,0.282,0,8484.88,0,NONE,,"{""reason"": ""NONE""}",4.0,8243.6625,0.08598618050425595,0,0,0,Louisiana,212889065.30955267,,
INV_0289431,d46ef104-1190-4f50-b488-5a4690882eaf,DPT_001,2023-12-12,1476.77,ZAR,NET30,GOODS,5,,BA,1077,0.185,0,1961.65,0,NONE,,"{""reason"": ""NONE""}",14.0,2181.961875,-0.6908590353980553,0,0,1,Arkansas,26668785.201303322,,
INV_0211626,69fd28e6-e271-4ff9-aa95-27f6f8170ebf,DPT_035,2023-05-08,5750.45,ZAR,NET60,GOODS,18,,LK,2245,0.017,0,8193.95,0,NONE,,"{""reason"": ""NONE""}",13.0,10074.439999999999,-0.20588200435979315,0,0,0,Vermont,63989409.53932006,,
INV_0093228,fc21109b-ba27-4c64-b96d-1ffb3a799efa,DPT_009,2023-03-24,11415.45,ZAR,NET30,GOODS,11,,IQ,57,0.22,0,1252.15,0,NONE,,"{""reason"": ""NONE""}",15.0,1760.6324242424241,0.43698196318849186,0,0,0,Arizona,228260536.5655489,,
INV_0259136,3d3f3799-a072-45e9-bc0e-8cd88573e793,DPT_031,2023-03-11,12677.24,ZAR,NET30,GOODS,19,,BN,2900,0.367,0,4532.01,0,NONE,,"{""reason"": ""NONE""}",12.0,5483.6453846153845,0.580169840613514,0,0,0,Arkansas,277767319.84191287,,
INV_0120786,b509f08a-2c98-4bca-9139-7c06a630ad9d,DPT_009,2023-03-30,6253.33,ZAR,NET30,GOODS,2,,PT,997,0.265,0,5551.57,0,NONE,,"{""reason"": ""NONE""}",14.0,5626.337878787878,-0.14881520259444778,0,0,1,Arizona,228260536.5655489,,
INV_0019186,55fa1ab8-458f-4f19-bc07-c57449257af1,DPT_040,2023-09-21,7383.76,ZAR,NET60,GOODS,17,,AE,3002,0.667,0,5877.71,0,NONE,,"{""reason"": ""NONE""}",18.0,6240.735945945946,-0.02053405257933605,0,0,0,Rhode Island,210207695.81482586,,
INV_0123794,c1e1b94a-7888-4058-a9ad-0e9b8c9aa1e9,DPT_030,2023-07-01,7089.38,ZAR,NET30,GOODS,11,,DE,3952,0.129,0,3394.36,0,NONE,,"{""reason"": ""NONE""}",9.0,4432.395333333333,-0.05394028290005347,0,0,0,Wyoming,153509548.44925362,,
INV_0172067,67294d3c-4681-4a88-ac15-4804099759a3,DPT_049,2023-11-23,4929.8,ZAR,NET30,GOODS,13,,NO,1292,0.425,0,7486.46,0,NONE,,"{""reason"": ""NONE""}",16.0,9602.821627906977,-0.299009332686095,0,0,0,North Dakota,45958704.060773954,,
INV_0273020,9a4a99b2-e806-433c-b6e3-9356a8149562,DPT_041,2023-02-25,2021.98,ZAR,NET30,SERVICES,23,,NZ,487,0.389,0,1656.58,0,NONE,,"{""reason"": ""NONE""}",12.0,2263.3190476190475,-0.6289886269696349,0,0,0,Connecticut,51190351.867643066,,
INV_0259900,e9462820-6a80-4ac2-9a8c-f13c28ce231e,DPT_020,2023-08-13,11611.65,ZAR,NET30,GOODS,4,,IT,3766,0.861,0,4612.23,1,DOC_TAMPER,DOC_TAMPER,"{""rules"": [""DOC_TAMPER""]}",24.0,6085.047,0.4592467311378251,0,0,1,New Jersey,245316830.24895635,,
INV_0084662,6a5943ce-8364-45e3-a1c7-1aa3741423b5,DPT_023,2023-05-04,3389.26,ZAR,NET60,GOODS,13,,TG,2457,0.11,1,2634.34,1,GHOST_SUPPLIER,GHOST_SUPPLIER,"{""rules"": [""GHOST_SUPPLIER""]}",22.0,3264.386585365854,-0.4738297486731797,0,0,0,Arkansas,471719619.69151163,,
INV_0279704,9c3a1e0b-b5f3-48aa-9c6d-afff59c2f153,DPT_021,2023-07-11,3874.53,ZAR,NET30,GOODS,1,,NO,1289,0.16,0,4628.87,0,NONE,,"{""reason"": ""NONE""}",14.0,5693.139444444444,-0.4187613289852439,0,0,1,North Dakota,472837706.6746403,,
INV_0173368,cf7dcb43-1679-442f-bf4c-96d671f2ce8f,DPT_045,2023-03-16,5552.67,ZAR,NET30,SERVICES,23,,AE,1083,0.51,0,4150.66,0,NONE,,"{""reason"": ""NONE""}",11.0,4956.689090909091,-0.22832607064429442,0,0,0,Florida,46021400.39881262,,
INV_0039114,3e00980e-ae44-4e21-9258-64f225d4a0fc,DPT_012,2023-01-08,10709.3,ZAR,NET30,GOODS,5,,BA,809,0.51,0,5676.62,0,NONE,,"{""reason"": ""NONE""}",4.0,6959.87,0.356848090163916,0,0,1,Connecticut,142923347.63187703,,
INV_0061616,07806e71-3811-4519-98dc-9e0b51a1f5df,DPT_020,2023-08-21,832.64,ZAR,NET30,GOODS,19,,GH,2875,0.177,0,2611.96,1,SPLIT,SPLIT,"{""rules"": [""SPLIT""]}",15.0,2633.53675,-0.763954881367495,0,1,0,New Jersey,245316830.24895635,,
